TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2013,3,24,0,1,18XX W 2ND AVE,Kitsilano,489273.9525,5457465.8359
Break and Enter Commercial,2007,2,7,7,0,18XX W 2ND AVE,Kitsilano,489276.8136,5457456.6019
Break and Enter Commercial,2016,3,5,15,0,18XX W 2ND AVE,Kitsilano,489308.1676,5457455.661
Break and Enter Commercial,2022,9,10,0,0,18XX W 2ND AVE,Kitsilano,489317.4997,5457464.529
Break and Enter Commercial,2013,4,6,0,0,18XX W 2ND AVE,Kitsilano,489317.8481,5457464.5186
Break and Enter Commercial,2013,4,11,19,30,18XX W 2ND AVE,Kitsilano,489317.8481,5457464.5186
Break and Enter Commercial,2010,7,24,2,2,18XX W 2ND AVE,Kitsilano,489369.6216,5457453.8168
Break and Enter Commercial,2016,6,4,17,0,18XX W 3RD AVE,Kitsilano,489295.0733,5457367.8296
Break and Enter Commercial,2004,9,5,0,1,18XX W 3RD AVE,Kitsilano,489296.2597,5457367.7866
Break and Enter Commercial,2007,2,16,3,1,18XX W 3RD AVE,Kitsilano,489324.1885,5457357.618
Break and Enter Commercial,2010,8,24,0,20,18XX W 3RD AVE,Kitsilano,489324.1885,5457357.618
Break and Enter Commercial,2008,4,16,21,0,18XX W 3RD AVE,Kitsilano,489359.0642,5457365.4962
Break and Enter Commercial,2016,6,28,13,0,18XX W 3RD AVE,Kitsilano,489359.0642,5457365.4962
Break and Enter Commercial,2017,12,3,18,0,18XX W 3RD AVE,Kitsilano,489360.6693,5457365.4373
Break and Enter Commercial,2022,2,8,2,59,18XX W 3RD AVE,Kitsilano,489360.6693,5457365.4373
Break and Enter Commercial,2005,6,24,10,19,18XX W 3RD AVE,Kitsilano,489368.1517,5457356.0147
Break and Enter Commercial,2008,3,12,18,0,18XX W 3RD AVE,Kitsilano,489368.1517,5457356.0147
Break and Enter Commercial,2007,9,8,4,54,18XX W 3RD AVE,Kitsilano,489386.993,5457355.3276
Break and Enter Commercial,2010,8,9,0,1,18XX W 3RD AVE,Kitsilano,489386.993,5457355.3276
Break and Enter Commercial,2010,11,12,5,30,18XX W 3RD AVE,Kitsilano,489386.993,5457355.3276
Break and Enter Commercial,2014,1,2,23,30,18XX W 3RD AVE,Kitsilano,489386.993,5457355.3276
Break and Enter Commercial,2003,3,14,17,29,18XX W 4TH AVE,Kitsilano,489246.237,5457259.4321
Break and Enter Commercial,2004,5,26,3,36,18XX W 4TH AVE,Kitsilano,489246.237,5457259.4321
Break and Enter Commercial,2010,6,17,3,12,18XX W 4TH AVE,Kitsilano,489246.237,5457259.4321
Break and Enter Commercial,2006,9,1,18,0,18XX W 4TH AVE,Kitsilano,489265.2275,5457268.0547
Break and Enter Commercial,2010,6,15,4,35,18XX W 4TH AVE,Kitsilano,489265.2275,5457268.0547
Break and Enter Commercial,2010,7,14,4,56,18XX W 4TH AVE,Kitsilano,489265.2275,5457268.0547
Break and Enter Commercial,2020,11,7,4,36,18XX W 4TH AVE,Kitsilano,489265.2275,5457268.0547
Break and Enter Commercial,2020,11,21,6,18,18XX W 4TH AVE,Kitsilano,489265.2275,5457268.0547
Break and Enter Commercial,2019,11,24,4,32,18XX W 4TH AVE,Kitsilano,489282.3689,5457267.5809
Break and Enter Commercial,2009,2,22,2,23,18XX W 4TH AVE,Kitsilano,489283.9653,5457267.5369
Break and Enter Commercial,2009,11,9,2,24,18XX W 4TH AVE,Kitsilano,489283.9653,5457267.5369
Break and Enter Commercial,2013,11,7,10,30,18XX W 4TH AVE,Kitsilano,489283.9653,5457267.5369
Break and Enter Commercial,2003,11,5,2,33,18XX W 4TH AVE,Kitsilano,489293.3342,5457267.2779
Break and Enter Commercial,2012,9,3,18,30,18XX W 4TH AVE,Kitsilano,489293.3342,5457267.2779
Break and Enter Commercial,2023,7,12,20,54,18XX W 4TH AVE,Kitsilano,489295.1674,5457258.0823
Break and Enter Commercial,2005,12,11,23,0,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2007,3,4,6,56,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2008,8,23,8,15,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2008,9,21,6,12,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2009,4,2,2,33,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2009,9,14,2,0,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2012,2,29,3,44,18XX W 4TH AVE,Kitsilano,489308.6964,5457257.7059
Break and Enter Commercial,2005,6,19,8,48,18XX W 4TH AVE,Kitsilano,489311.8194,5457257.6196
Break and Enter Commercial,2005,8,20,0,0,18XX W 4TH AVE,Kitsilano,489311.8194,5457257.6196
Break and Enter Commercial,2006,8,31,18,0,18XX W 4TH AVE,Kitsilano,489311.8194,5457257.6196
Break and Enter Commercial,2005,1,25,4,2,18XX W 4TH AVE,Kitsilano,489312.072,5457266.7601
Break and Enter Commercial,2018,9,20,9,46,18XX W 4TH AVE,Kitsilano,489324.5639,5457266.4148
Break and Enter Commercial,2004,3,15,16,0,18XX W 4TH AVE,Kitsilano,489330.8098,5457266.2422
Break and Enter Commercial,2011,12,19,19,0,18XX W 4TH AVE,Kitsilano,489336.8031,5457256.9291
Break and Enter Commercial,2012,7,9,7,30,18XX W 4TH AVE,Kitsilano,489336.8031,5457256.9291
Break and Enter Commercial,2023,3,19,9,30,18XX W 4TH AVE,Kitsilano,489336.8031,5457256.9291
Break and Enter Commercial,2008,2,29,6,3,18XX W 4TH AVE,Kitsilano,489339.9261,5457256.8428
Break and Enter Commercial,2010,10,8,16,17,18XX W 4TH AVE,Kitsilano,489343.0491,5457256.7564
Break and Enter Commercial,2021,7,11,22,0,18XX W 4TH AVE,Kitsilano,489344.0899,5457256.7279
Break and Enter Commercial,2005,8,28,19,30,18XX W 4TH AVE,Kitsilano,489346.4246,5457265.8107
Break and Enter Commercial,2013,10,22,2,17,18XX W 4TH AVE,Kitsilano,489346.4246,5457265.8107
Break and Enter Commercial,2005,8,29,1,0,18XX W 4TH AVE,Kitsilano,489352.6706,5457265.638
Break and Enter Commercial,2020,10,14,13,7,18XX W 4TH AVE,Kitsilano,489354.1278,5457265.598
Break and Enter Commercial,2003,10,26,23,29,18XX W 4TH AVE,Kitsilano,489362.0395,5457265.3791
Break and Enter Commercial,2003,5,18,17,30,18XX W 4TH AVE,Kitsilano,489368.0328,5457256.066
Break and Enter Commercial,2007,7,16,4,30,18XX W 4TH AVE,Kitsilano,489377.4017,5457255.807
Break and Enter Commercial,2012,8,13,21,16,18XX W 4TH AVE,Kitsilano,489377.4017,5457255.807
Break and Enter Commercial,2016,7,2,2,20,18XX W 4TH AVE,Kitsilano,489377.4017,5457255.807
Break and Enter Commercial,2016,10,2,6,13,18XX W 4TH AVE,Kitsilano,489377.4017,5457255.807
Break and Enter Commercial,2020,3,9,4,8,18XX W 4TH AVE,Kitsilano,489377.4017,5457255.807
Break and Enter Commercial,2011,1,9,0,0,18XX W 4TH AVE,Kitsilano,489389.8936,5457255.4618
Break and Enter Commercial,2013,7,21,17,0,18XX W 5TH AVE,Kitsilano,489253.6156,5457164.5046
Break and Enter Commercial,2009,6,8,23,0,18XX W 5TH AVE,Kitsilano,489275.9582,5457173.0058
Break and Enter Commercial,2022,10,6,20,0,18XX W 5TH AVE,Kitsilano,489276.0734,5457173.6433
Break and Enter Commercial,2022,10,7,22,20,18XX W 5TH AVE,Kitsilano,489276.0734,5457173.6433
Break and Enter Commercial,2016,3,2,4,54,18XX W 5TH AVE,Kitsilano,489304.0798,5457163.0442
Break and Enter Commercial,2020,9,7,23,30,18XX W 5TH AVE,Kitsilano,489304.0798,5457163.0442
Break and Enter Commercial,2021,4,18,19,25,18XX W 5TH AVE,Kitsilano,489335.8844,5457171.2717
Break and Enter Commercial,2004,3,18,10,21,18XX W 5TH AVE,Kitsilano,489348.236,5457161.7664
Break and Enter Commercial,2008,5,3,5,17,18XX W 5TH AVE,Kitsilano,489348.236,5457161.7664
Break and Enter Commercial,2020,7,20,15,18,18XX W 5TH AVE,Kitsilano,489349.2687,5457162.0574
Break and Enter Commercial,2021,7,21,5,58,18XX W 5TH AVE,Kitsilano,489349.2687,5457162.0574
Break and Enter Commercial,2012,10,5,16,0,18XX W 5TH AVE,Kitsilano,489354.8085,5457170.724
Break and Enter Commercial,2016,6,10,4,59,18XX W 5TH AVE,Kitsilano,489367.4245,5457170.3589
Break and Enter Commercial,2016,8,8,20,8,18XX W 5TH AVE,Kitsilano,489367.4245,5457170.3589
Break and Enter Commercial,2016,9,15,4,55,18XX W 5TH AVE,Kitsilano,489367.4245,5457170.3589
Break and Enter Commercial,2009,3,4,23,0,18XX W 6TH AVE,Kitsilano,489250.8134,5457069.6716
Break and Enter Commercial,2012,11,2,18,0,18XX W 6TH AVE,Kitsilano,489266.7234,5457069.2742
Break and Enter Commercial,2017,4,28,6,17,18XX W 6TH AVE,Kitsilano,489271.1785,5457069.1627
Break and Enter Commercial,2023,6,18,8,36,18XX W 6TH AVE,Kitsilano,489271.1785,5457069.1627
Break and Enter Commercial,2014,9,18,0,1,18XX W 6TH AVE,Kitsilano,489273.0875,5457069.1152
Break and Enter Commercial,2006,12,22,3,42,18XX W 6TH AVE,Kitsilano,489365.366,5457066.8101
Break and Enter Commercial,2007,3,20,22,0,18XX W 6TH AVE,Kitsilano,489365.366,5457066.8101
Break and Enter Commercial,2012,11,21,22,21,18XX W 6TH AVE,Kitsilano,489365.366,5457066.8101
Break and Enter Commercial,2014,11,10,2,58,18XX W 6TH AVE,Kitsilano,489365.366,5457066.8101
Break and Enter Commercial,2023,5,30,0,0,18XX W 7TH AVE,Kitsilano,489258.9648,5456985.3045
Break and Enter Commercial,2017,7,16,23,30,18XX W 7TH AVE,Kitsilano,489268.3287,5456975.8369
Break and Enter Commercial,2021,4,25,3,0,18XX W 7TH AVE,Kitsilano,489268.3287,5456975.8369
Break and Enter Commercial,2014,2,1,19,0,18XX W 7TH AVE,Kitsilano,489273.8273,5456984.7565
Break and Enter Commercial,2003,12,9,0,1,18XX W 7TH AVE,Kitsilano,489320.9574,5456974.0216
Break and Enter Commercial,2009,12,27,19,0,18XX W 7TH AVE,Kitsilano,489320.9574,5456974.0216
Break and Enter Commercial,2009,12,29,23,47,18XX W 7TH AVE,Kitsilano,489320.9574,5456974.0216
Break and Enter Commercial,2007,3,21,18,48,18XX W 7TH AVE,Kitsilano,489321.2649,5456983.1604
Break and Enter Commercial,2017,10,30,12,53,18XX W 7TH AVE,Kitsilano,489323.4614,5456983.1124
Break and Enter Commercial,2017,11,26,22,0,18XX W 7TH AVE,Kitsilano,489323.4614,5456983.1124
Break and Enter Commercial,2014,8,9,16,40,18XX W 7TH AVE,Kitsilano,489356.0525,5456981.99
Break and Enter Commercial,2020,2,9,8,10,18XX W 7TH AVE,Kitsilano,489356.0525,5456981.99
Break and Enter Commercial,2003,10,17,15,30,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Break and Enter Commercial,2008,10,24,0,0,18XX W 7TH AVE,Kitsilano,489371.5576,5456972.3192
Break and Enter Commercial,2019,11,26,9,29,18XX W 7TH AVE,Kitsilano,489371.5576,5456972.3192
Break and Enter Commercial,2007,9,5,12,0,18XX W 8TH AVE,Kitsilano,489271.9296,5456892.9773
Break and Enter Commercial,2008,4,21,0,0,18XX W 8TH AVE,Kitsilano,489281.1495,5456883.5961
Break and Enter Commercial,2009,3,8,23,0,18XX W 8TH AVE,Kitsilano,489303.4368,5456892.1769
Break and Enter Commercial,2010,5,30,11,18,18XX W 8TH AVE,Kitsilano,489303.4368,5456892.1769
Break and Enter Commercial,2004,7,14,8,0,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Break and Enter Commercial,2004,8,24,1,40,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Break and Enter Commercial,2009,3,21,0,0,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Break and Enter Commercial,2010,4,9,23,0,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Break and Enter Commercial,2010,4,12,6,52,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Break and Enter Commercial,2020,9,7,0,0,18XX W 8TH AVE,Kitsilano,489350.6976,5456890.9764
Break and Enter Commercial,2005,11,7,0,15,18XX W BROADWAY AVE,Kitsilano,489233.592,5456781.091
Break and Enter Commercial,2012,3,31,20,0,18XX W BROADWAY AVE,Kitsilano,489233.592,5456781.091
Break and Enter Commercial,2007,2,14,23,0,18XX W BROADWAY AVE,Kitsilano,489249.5276,5456780.6466
Break and Enter Commercial,2006,4,18,0,30,18XX W BROADWAY AVE,Kitsilano,489249.7825,5456789.787
Break and Enter Commercial,2007,10,3,8,18,18XX W BROADWAY AVE,Kitsilano,489252.9696,5456789.6981
Break and Enter Commercial,2016,9,7,19,58,18XX W BROADWAY AVE,Kitsilano,489278.2116,5456779.8465
Break and Enter Commercial,2006,2,3,16,43,18XX W BROADWAY AVE,Kitsilano,489278.4665,5456788.987
Break and Enter Commercial,2007,8,10,16,30,18XX W BROADWAY AVE,Kitsilano,489278.4665,5456788.987
Break and Enter Commercial,2016,6,10,18,0,18XX W BROADWAY AVE,Kitsilano,489280.4497,5456788.9317
Break and Enter Commercial,2017,1,11,4,55,18XX W BROADWAY AVE,Kitsilano,489280.4497,5456788.9317
Break and Enter Commercial,2017,12,9,4,30,18XX W BROADWAY AVE,Kitsilano,489280.4497,5456788.9317
Break and Enter Commercial,2017,12,20,14,35,18XX W BROADWAY AVE,Kitsilano,489280.4497,5456788.9317
Break and Enter Commercial,2003,10,19,19,6,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2005,3,19,10,0,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2006,11,11,18,30,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2008,10,26,19,0,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2015,12,27,18,0,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2016,6,11,15,0,18XX W BROADWAY AVE,Kitsilano,489281.6536,5456788.8981
Break and Enter Commercial,2006,1,29,16,0,18XX W BROADWAY AVE,Kitsilano,489287.7729,5456779.5799
Break and Enter Commercial,2006,3,22,16,0,18XX W BROADWAY AVE,Kitsilano,489287.7729,5456779.5799
Break and Enter Commercial,2008,7,5,9,26,18XX W BROADWAY AVE,Kitsilano,489291.215,5456788.6314
Break and Enter Commercial,2016,9,20,4,30,18XX W BROADWAY AVE,Kitsilano,489291.215,5456788.6314
Break and Enter Commercial,2018,6,9,0,0,18XX W BROADWAY AVE,Kitsilano,489303.4961,5456779.1413
Break and Enter Commercial,2009,12,2,23,20,18XX W BROADWAY AVE,Kitsilano,489303.7085,5456779.1354
Break and Enter Commercial,2013,2,22,4,15,18XX W BROADWAY AVE,Kitsilano,489303.7085,5456779.1354
Break and Enter Commercial,2007,2,6,5,29,18XX W BROADWAY AVE,Kitsilano,489313.5248,5456788.0092
Break and Enter Commercial,2007,6,15,17,0,18XX W BROADWAY AVE,Kitsilano,489313.5248,5456788.0092
Break and Enter Commercial,2021,6,2,18,30,18XX W BROADWAY AVE,Kitsilano,489326.7975,5456778.4913
Break and Enter Commercial,2004,9,16,17,50,18XX W BROADWAY AVE,Kitsilano,489338.7667,5456778.1576
Break and Enter Commercial,2005,8,2,17,0,18XX W BROADWAY AVE,Kitsilano,489338.7667,5456778.1576
Break and Enter Commercial,2013,9,17,19,0,18XX W BROADWAY AVE,Kitsilano,489338.7667,5456778.1576
Break and Enter Commercial,2004,2,9,18,0,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Break and Enter Commercial,2004,9,16,18,0,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Break and Enter Commercial,2007,9,3,19,30,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Break and Enter Commercial,2010,10,16,0,0,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Break and Enter Commercial,2015,11,20,18,20,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Break and Enter Commercial,2006,10,18,5,35,18XX W BROADWAY AVE,Kitsilano,489342.2087,5456787.2092
Break and Enter Commercial,2006,12,17,4,9,18XX W BROADWAY AVE,Kitsilano,489342.2087,5456787.2092
Break and Enter Commercial,2015,7,20,18,0,18XX W BROADWAY AVE,Kitsilano,489342.2087,5456787.2092
Break and Enter Commercial,2010,7,13,18,30,18XX W BROADWAY AVE,Kitsilano,489345.1409,5456777.9798
Break and Enter Commercial,2011,1,1,0,0,18XX W BROADWAY AVE,Kitsilano,489345.1409,5456777.9798
Break and Enter Commercial,2011,1,1,15,40,18XX W BROADWAY AVE,Kitsilano,489345.1409,5456777.9798
Break and Enter Commercial,2005,1,2,1,21,18XX W BROADWAY AVE,Kitsilano,489351.5151,5456777.802
Break and Enter Commercial,2005,11,20,17,0,18XX W BROADWAY AVE,Kitsilano,489351.5151,5456777.802
Break and Enter Commercial,2010,10,15,16,15,18XX W BROADWAY AVE,Kitsilano,489351.5151,5456777.802
Break and Enter Commercial,2011,4,25,22,44,18XX W BROADWAY AVE,Kitsilano,489351.5151,5456777.802
Break and Enter Commercial,2015,4,6,3,6,18XX W BROADWAY AVE,Kitsilano,489351.5151,5456777.802
Break and Enter Commercial,2013,10,4,0,0,18XX W BROADWAY AVE,Kitsilano,489357.8894,5456777.6243
Break and Enter Commercial,2008,6,25,5,15,18XX W BROADWAY AVE,Kitsilano,489361.0765,5456777.5354
Break and Enter Commercial,2016,5,11,19,30,18XX W BROADWAY AVE,Kitsilano,489361.3314,5456786.6758
Break and Enter Commercial,2014,1,21,4,37,18XX W BROADWAY AVE,Kitsilano,489364.5185,5456786.5869
Break and Enter Commercial,2016,1,18,5,0,18XX W BROADWAY AVE,Kitsilano,489364.5185,5456786.5869
Break and Enter Commercial,2016,12,26,5,0,18XX W BROADWAY AVE,Kitsilano,489364.5185,5456786.5869
Break and Enter Commercial,2017,2,20,1,15,18XX W BROADWAY AVE,Kitsilano,489364.5185,5456786.5869
Break and Enter Commercial,2003,2,20,4,6,18XX W BROADWAY AVE,Kitsilano,489373.8249,5456777.1798
Break and Enter Commercial,2019,12,21,5,8,18XX W BROADWAY AVE,Kitsilano,489373.8249,5456777.1798
Break and Enter Commercial,2004,1,14,15,0,18XX W BROADWAY AVE,Kitsilano,489386.8283,5456785.9647
Break and Enter Commercial,2004,9,11,4,4,18XX WEST 1ST AVE,Kitsilano,489407.1927,5457560.1732
Break and Enter Commercial,2009,1,30,22,0,18XX YEW ST,Kitsilano,488712.4688,5457404.5016
Break and Enter Commercial,2023,4,9,3,53,18XX YEW ST,Kitsilano,488712.4688,5457404.5016
Break and Enter Commercial,2023,4,10,1,58,18XX YEW ST,Kitsilano,488712.4688,5457404.5016
Break and Enter Commercial,2015,11,25,13,39,18XX YEW ST,Kitsilano,488721.7026,5457407.8633
Break and Enter Commercial,2017,9,27,16,14,18XX YEW ST,Kitsilano,488721.7026,5457407.8633
Break and Enter Commercial,2020,12,4,3,19,18XX YEW ST,Kitsilano,488721.7026,5457407.8633
Break and Enter Commercial,2019,1,29,0,0,18XX YORK AVE,Kitsilano,489268.9258,5457651.2607
Break and Enter Commercial,2019,10,12,15,0,18XX YORK AVE,Kitsilano,489268.9258,5457651.2607
Break and Enter Commercial,2021,9,8,0,0,18XX YORK AVE,Kitsilano,489268.9258,5457651.2607
Break and Enter Commercial,2003,2,17,23,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2006,7,26,0,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2006,10,5,7,30,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2014,10,26,19,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2014,10,27,0,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2016,1,17,1,30,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2019,9,19,16,6,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2020,1,21,1,26,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2021,3,15,8,41,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Break and Enter Commercial,2016,9,18,6,0,18XX YORK AVE,Kitsilano,489309.4277,5457650.2448
Break and Enter Commercial,2019,1,25,0,0,18XX YORK AVE,Kitsilano,489309.4277,5457650.2448
Break and Enter Commercial,2019,9,18,3,45,18XX YORK AVE,Kitsilano,489309.4277,5457650.2448
Break and Enter Commercial,2015,11,2,16,30,18XX YORK AVE,Kitsilano,489344.7797,5457649.358
Break and Enter Commercial,2019,6,18,18,0,18XX YORK AVE,Kitsilano,489344.7797,5457649.358
Break and Enter Commercial,2019,6,28,8,0,18XX YORK AVE,Kitsilano,489344.7797,5457649.358
Break and Enter Commercial,2009,1,8,17,0,19XX ARBUTUS ST,Kitsilano,488892.0298,5457331.6106
Break and Enter Commercial,2015,9,5,20,15,19XX ARBUTUS ST,Kitsilano,488892.6359,5457353.8335
Break and Enter Commercial,2011,12,3,12,0,19XX BLENHEIM ST,Kitsilano,487069.3204,5457339.5476
Break and Enter Commercial,2017,2,19,20,0,19XX BURRARD ST,Kitsilano,489402.4956,5457325.0709
Break and Enter Commercial,2021,12,13,22,30,19XX COLLINGWOOD ST,Kitsilano,486776.1113,5457366.0395
Break and Enter Commercial,2014,4,12,18,0,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2014,4,13,2,30,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2014,8,9,22,30,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2014,12,9,19,0,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2015,3,7,17,0,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2015,11,21,10,18,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Break and Enter Commercial,2019,8,27,9,30,19XX CORNWALL AVE,Kitsilano,489095.3152,5457765.3704
Break and Enter Commercial,2006,8,27,4,40,19XX CORNWALL AVE,Kitsilano,489134.7726,5457764.3531
Break and Enter Commercial,2016,8,31,3,41,19XX CORNWALL AVE,Kitsilano,489134.7726,5457764.3531
Break and Enter Commercial,2003,6,5,5,30,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Break and Enter Commercial,2010,9,26,0,10,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Break and Enter Commercial,2016,9,18,2,30,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Break and Enter Commercial,2017,8,8,1,0,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Break and Enter Commercial,2021,5,11,3,45,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Break and Enter Commercial,2023,5,31,5,15,19XX CORNWALL AVE,Kitsilano,489154.0438,5457763.8558
Break and Enter Commercial,2003,1,6,3,0,19XX CORNWALL AVE,Kitsilano,489173.7215,5457763.3479
Break and Enter Commercial,2004,6,16,3,36,19XX CORNWALL AVE,Kitsilano,489173.7215,5457763.3479
Break and Enter Commercial,2017,5,27,4,0,19XX CORNWALL AVE,Kitsilano,489174.4812,5457763.328
